date,me152w1,me152w2,me152w3,me252w1,me252w2,me252w3,me1abr1,me1abr2,me1abr3,me2abr1,me2abr2,me2abr3,me1abturn1,me1abturn2,me1abturn3,me2abturn1,me2abturn2,me2abturn3,me1adm1,me1adm2,me1adm3,me2adm1,me2adm2,me2adm3,me1ag1,me1ag2,me1ag3,me2ag1,me2ag2,me2ag3,me1ala1,me1ala2,me1ala3,me2ala1,me2ala2,me2ala3,me1alm1,me1alm2,me1alm3,me2alm1,me2alm2,me2alm3,me1am1,me1am2,me1am3,me2am1,me2am2,me2am3,me1ami1,me1ami2,me1ami3,me2ami1,me2ami2,me2ami3,me1ato1,me1ato2,me1ato3,me2ato1,me2ato2,me2ato3,me1beta1,me1beta2,me1beta3,me2beta1,me2beta2,me2beta3,me1betadm1,me1betadm2,me1betadm3,me2betadm1,me2betadm2,me2betadm3,me1bl1,me1bl2,me1bl3,me2bl1,me2bl2,me2bl3,me1bm1,me1bm2,me1bm3,me2bm1,me2bm2,me2bm3,me1cdi1,me1cdi2,me1cdi3,me2cdi1,me2cdi2,me2cdi3,me1cei1,me1cei2,me1cei3,me2cei1,me2cei2,me2cei3,me1cfp1,me1cfp2,me1cfp3,me2cfp1,me2cfp2,me2cfp3,me1ch4mkt_beta1,me1ch4mkt_beta2,me1ch4mkt_beta3,me2ch4mkt_beta1,me2ch4mkt_beta2,me2ch4mkt_beta3,me1ch4pmo_beta1,me1ch4pmo_beta2,me1ch4pmo_beta3,me2ch4pmo_beta1,me2ch4pmo_beta2,me2ch4pmo_beta3,me1ch4smb_beta1,me1ch4smb_beta2,me1ch4smb_beta3,me2ch4smb_beta1,me2ch4smb_beta2,me2ch4smb_beta3,me1ch4vmg_beta1,me1ch4vmg_beta2,me1ch4vmg_beta3,me2ch4vmg_beta1,me2ch4vmg_beta2,me2ch4vmg_beta3,me1cs1,me1cs2,me1cs3,me2cs1,me2cs2,me2cs3,me1ct1,me1ct2,me1ct3,me2ct1,me2ct2,me2ct3,me1cta1,me1cta2,me1cta3,me2cta1,me2cta2,me2cta3,me1cvd1,me1cvd2,me1cvd3,me2cvd1,me2cvd2,me2cvd3,me1cvturn1,me1cvturn2,me1cvturn3,me2cvturn1,me2cvturn2,me2cvturn3,me1dbe1,me1dbe2,me1dbe3,me2dbe1,me2dbe2,me2dbe3,me1dbeta1,me1dbeta2,me1dbeta3,me2dbeta1,me2dbeta2,me2dbeta3,me1dcoa1,me1dcoa2,me1dcoa3,me2dcoa1,me2dcoa2,me2dcoa3,me1dcol1,me1dcol2,me1dcol3,me2dcol1,me2dcol2,me2dcol3,me1de1,me1de2,me1de3,me2de1,me2de2,me2de3,me1dfin1,me1dfin2,me1dfin3,me2dfin1,me2dfin2,me2dfin3,me1dgs1,me1dgs2,me1dgs3,me2dgs1,me2dgs2,me2dgs3,me1dm1,me1dm2,me1dm3,me2dm1,me2dm2,me2dm3,me1dnca1,me1dnca2,me1dnca3,me2dnca1,me2dnca2,me2dnca3,me1dncl1,me1dncl2,me1dncl3,me2dncl1,me2dncl2,me2dncl3,me1dnco1,me1dnco2,me1dnco3,me2dnco1,me2dnco2,me2dnco3,me1dnoa1,me1dnoa2,me1dnoa3,me2dnoa1,me2dnoa2,me2dnoa3,me1dpia1,me1dpia2,me1dpia3,me2dpia1,me2dpia2,me2dpia3,me1droa1,me1droa2,me1droa3,me2droa1,me2droa2,me2droa3,me1droe1,me1droe2,me1droe3,me2droe1,me2droe2,me2droe3,me1dsa1,me1dsa2,me1dsa3,me2dsa1,me2dsa2,me2dsa3,me1dsi1,me1dsi2,me1dsi3,me2dsi1,me2dsi2,me2dsi3,me1dss1,me1dss2,me1dss3,me2dss1,me2dss2,me2dss3,me1dtvm1,me1dtvm2,me1dtvm3,me2dtvm1,me2dtvm2,me2dtvm3,me1dwc1,me1dwc2,me1dwc3,me2dwc1,me2dwc2,me2dwc3,me1ebp1,me1ebp2,me1ebp3,me2ebp1,me2ebp2,me2ebp3,me1em1,me1em2,me1em3,me2em1,me2em2,me2em3,me1ep1,me1ep2,me1ep3,me2ep1,me2ep2,me2ep3,me1esm1,me1esm2,me1esm3,me2esm1,me2esm2,me2esm3,me1etr1,me1etr2,me1etr3,me2etr1,me2etr2,me2etr3,me1fscore1,me1fscore2,me1fscore3,me2fscore1,me2fscore2,me2fscore3,me1gad1,me1gad2,me1gad3,me2gad1,me2gad2,me2gad3,me1gpa1,me1gpa2,me1gpa3,me2gpa1,me2gpa2,me2gpa3,me1idsc1,me1idsc2,me1idsc3,me2idsc1,me2idsc2,me2idsc3,me1idsq1,me1idsq2,me1idsq3,me2idsq1,me2idsq2,me2idsq3,me1idvc1,me1idvc2,me1idvc3,me2idvc1,me2idvc2,me2idvc3,me1ig1,me1ig2,me1ig3,me2ig1,me2ig2,me2ig3,me1indmom1,me1indmom2,me1indmom3,me2indmom1,me2indmom2,me2indmom3,me1ivg1,me1ivg2,me1ivg3,me2ivg1,me2ivg2,me2ivg3,me1m11,me1m12,me1m13,me2m11,me2m12,me2m13,me1m111,me1m112,me1m113,me2m111,me2m112,me2m113,me1m241,me1m242,me1m243,me2m241,me2m242,me2m243,me1m31,me1m32,me1m33,me2m31,me2m32,me2m33,me1m61,me1m62,me1m63,me2m61,me2m62,me2m63,me1m601,me1m602,me1m603,me2m601,me2m602,me2m603,me1mchg1,me1mchg2,me1mchg3,me2mchg1,me2mchg2,me2mchg3,me1mdr1,me1mdr2,me1mdr3,me2mdr1,me2mdr2,me2mdr3,me1ndp1,me1ndp2,me1ndp3,me2ndp1,me2ndp2,me2ndp3,me1noa1,me1noa2,me1noa3,me2noa1,me2noa2,me2noa3,me1oacc1,me1oacc2,me1oacc3,me2oacc1,me2oacc2,me2oacc3,me1ocfp1,me1ocfp2,me1ocfp3,me2ocfp1,me2ocfp2,me2ocfp3,me1ol1,me1ol2,me1ol3,me2ol1,me2ol2,me2ol3,me1opa1,me1opa2,me1opa3,me2opa1,me2opa2,me2opa3,me1ope1,me1ope2,me1ope3,me2ope1,me2ope2,me2ope3,me1oscore1,me1oscore2,me1oscore3,me2oscore1,me2oscore2,me2oscore3,me1pm1,me1pm2,me1pm3,me2pm1,me2pm2,me2pm3,me1rdm1,me1rdm2,me1rdm3,me2rdm1,me2rdm2,me2rdm3,me1rds1,me1rds2,me1rds3,me2rds1,me2rds2,me2rds3,me1rna1,me1rna2,me1rna3,me2rna1,me2rna2,me2rna3,me1roa1,me1roa2,me1roa3,me2roa1,me2roa2,me2roa3,me1roe1,me1roe2,me1roe3,me2roe1,me2roe2,me2roe3,me1rs1,me1rs2,me1rs3,me2rs1,me2rs2,me2rs3,me1season1,me1season2,me1season3,me2season1,me2season2,me2season3,me1sg1,me1sg2,me1sg3,me2sg1,me2sg2,me2sg3,me1sgq1,me1sgq2,me1sgq3,me2sgq1,me2sgq2,me2sgq3,me1sp1,me1sp2,me1sp3,me2sp1,me2sp2,me2sp3,me1sr1,me1sr2,me1sr3,me2sr1,me2sr2,me2sr3,me1sue1,me1sue2,me1sue3,me2sue1,me2sue2,me2sue3,me1tacc1,me1tacc2,me1tacc3,me2tacc1,me2tacc2,me2tacc3,me1tan1,me1tan2,me1tan3,me2tan1,me2tan2,me2tan3,me1tbi1,me1tbi2,me1tbi3,me2tbi1,me2tbi2,me2tbi3,me1tes1,me1tes2,me1tes3,me2tes1,me2tes2,me2tes3,me1ts1,me1ts2,me1ts3,me2ts1,me2ts2,me2ts3,me1turnm1,me1turnm2,me1turnm3,me2turnm1,me2turnm2,me2turnm3,me1tv1,me1tv2,me1tv3,me2tv1,me2tv2,me2tv3,me1vcf1,me1vcf2,me1vcf3,me2vcf1,me2vcf2,me2vcf3,me1vdtv1,me1vdtv2,me1vdtv3,me2vdtv1,me2vdtv2,me2vdtv3,me1vturn1,me1vturn2,me1vturn3,me2vturn1,me2vturn2,me2vturn3
2000-01-31,0.09695025409836064,0.11642332584269668,0.14651947482014374,0.12650243786982243,0.14897900877192985,0.23218420915032673,0.1076673533333333,0.12612400684931505,0.12834462937062946,0.14576921599999998,0.16671183798882674,0.19563736363636358,0.08313210144927528,0.12698185443037985,0.14952536363636354,0.12219170629370624,0.1477089096774193,0.24288701449275352,0.11196513274336285,0.1339589268292683,0.11293929629629627,0.19389678616352204,0.15837262048192763,0.1510563873873874,0.11235674556213017,0.12091367934782606,0.13582654651162787,0.15478182894736844,0.17163736999999993,0.17372381249999985,,0.12054097949886101,,,0.16946491513761466,,,0.12054097949886101,,,0.16946491513761466,,0.18595362037037041,0.12495270370370373,0.07450982840236683,0.22471353672316388,0.1526557605633802,0.10628452136752142,0.16145643055555547,0.14267407894736842,0.09119147441860469,0.20118836697247705,0.1582693958333333,0.09779521621621617,0.11111344025157226,0.13526683749999996,0.11339799166666666,0.14830913333333323,0.16733477564102556,0.1874086374999999,0.13009301342281876,0.10092925595238092,0.13588127868852462,0.17862910948905097,0.1577221629629629,0.17147574999999998,0.12062150322580645,0.11346126143790845,0.12871438167938928,0.18411554961832047,0.14554294630872477,0.1800106858974359,0.13299253543307082,0.1206912929936306,0.11018648387096772,0.1838842341772151,0.16781208843537415,0.1539283740458015,0.18536130841121498,0.12409786390532546,0.07430239877300611,0.21107749999999997,0.17222579411764705,0.10567377049180329,0.12445349450549448,0.11428128268551234,0.14231721538461545,0.1997325714285714,0.16518284705882344,0.15755450961538464,0.19627256896551723,0.10864037010676152,0.11005737,0.208197093220339,0.14420116528925622,0.18977321052631577,0.11386439682539683,0.11423262111801245,0.16594683333333332,0.18849349253731346,0.16526028668941983,0.16889967105263162,,0.12054097949886101,,,0.16946491513761466,,,0.12054097949886101,,,0.16946491513761466,,,0.12054097949886101,,,0.16946491513761466,,,0.12054097949886101,,,0.16946491513761466,,0.11759688324873087,0.11238427672955975,0.14315426506024095,0.15613419101123596,0.15667698601398605,0.1842448578431373,0.11537053020134223,0.12406882738095237,0.12199768852459017,0.1347211818181818,0.1826739861111111,0.18624033124999984,0.10606650000000001,0.1292590193548387,0.13161701851851854,0.12070487387387387,0.2017811409395972,0.17285836363636364,0.12251947517730497,0.13162305960264903,0.10725960544217686,0.18972376551724124,0.17714941447368418,0.13992838848920858,0.12143155319148939,0.13211085906040265,0.10812834228187916,0.19724848630136974,0.17351799999999998,0.13532970802919705,0.09963308484848485,0.13293628787878783,0.13364007894736835,0.14779006249999996,0.1679627204301075,0.18130842352941165,0.16991279439252327,0.09472968604651164,0.11527071875000003,0.18463529629629621,0.16421674096385538,0.1547759814814815,0.11699336241610737,0.11463570967741935,0.13618497115384612,0.17878775531914895,0.14420793564356438,0.19964750714285698,0.11996293749999995,0.11856764210526319,0.1249045238095238,0.17510116,0.16924367346938776,0.1657487642857142,0.12004758823529409,0.13504891847826075,0.10134430882352936,0.19331443262411338,0.15585795294117652,0.16106812799999992,0.15615273737373736,0.10145642727272727,0.12614962499999996,0.18222429032258056,0.15265832857142855,0.18855531372549011,0.10002066428571428,0.12448583243243236,0.13933963157894735,0.14658007619047617,0.1603739054726368,0.202004923076923,0.1472091379310345,0.1458223333333333,0.07959066470588234,0.21634644378698237,0.16141301324503302,0.1116447327586207,0.11316062416107382,0.12782042857142853,0.1161955172413793,0.1602374459459459,0.1711851377777778,0.17162391240875904,0.12337992233009706,0.11686674358974357,0.12610333333333332,0.19456771999999997,0.14378208547008545,0.20377375490196079,0.1050236081081081,0.1319753910891089,0.12039288764044939,0.15805471999999993,0.17826320353982303,0.16107492592592587,0.12780848113207546,0.11392283743842367,0.12494965384615382,0.19441427007299258,0.14094519786096257,0.18656424999999996,0.11616483846153844,0.11666816216216216,0.13090686290322576,0.19371350434782608,0.16504330150753763,0.1538199426229507,0.09438980158730158,0.12106927093596055,0.14952102727272723,0.17346091452991444,0.14796419354838708,0.19601831578947362,0.09307246721311473,0.12384398557692303,0.14498256880733945,0.1708592809917354,0.14890347222222228,0.19563040740740736,0.1175551567164179,0.11708704787234049,0.12951054700854694,0.1992679727272727,0.14018597979797978,0.18914376562500002,0.13137791269841267,0.11871035416666671,0.11216103305785123,0.17381688135593218,0.16475693846153835,0.1727537235772357,0.12577587903225806,0.1203376934673367,0.1152937931034482,0.1603249019607843,0.17411629464285713,0.16846830000000004,0.09306240000000005,0.12914686466165406,0.1886395394736842,0.09080558064516127,0.1338710254777069,0.2176912718894008,0.12070287218045112,0.11658640101522838,0.12749070642201826,0.19359448181818176,0.13432697905759167,0.19951745925925912,0.21137004807692308,0.1081342356321839,0.07527731677018631,0.2180874972067039,0.16264326666666673,0.10567377049180329,0.10262639436619718,0.11994448734177211,0.13952023741007194,0.1477222112676056,0.16119819333333332,0.19951680555555565,0.13356847368421051,0.11167401923076924,0.10879927956989245,0.19812346808510634,0.18124069333333334,0.14623433854166656,0.16325418181818185,0.1189107606382978,0.09398853333333333,0.18915952500000002,0.16854251558073644,0.15871660465116277,0.13063756521739128,0.13138977960526307,0.06001522727272728,0.20108424528301894,0.16627305214723923,0.15831970175438595,0.15298085185185187,0.11254322968197873,0.1312966899224806,0.23428820833333333,0.14957237662337666,0.18625727624309377,0.12283539516129033,0.12302824644549755,0.11275904807692308,0.1768599306930693,0.16868242523364496,0.164676123966942,0.10619880346820806,0.13259857627118649,0.12443987640449437,0.14531736363636366,0.17978804519774003,0.17120638011695902,0.14331071917808216,0.12659709696969695,0.08676253124999994,0.18868004999999996,0.18409686956521734,0.13965903797468346,0.12997030463576156,0.11808496250000008,0.11248734374999993,0.19271859259259255,0.19922176223776222,0.12266443670886072,0.09291014062499996,0.1290038789808917,0.13487911038961037,0.12767357861635212,0.19058980689655172,0.196599106060606,0.13090518181818184,0.12053739516129022,0.11052082352941177,0.1777831818181818,0.1729493237822349,0.13267276744186046,0.1636078674698794,0.09404685353535364,0.09516409333333337,0.25377915833333314,0.1452614519230769,0.1336132688679245,0.10170293959731545,0.12699979187817254,0.1370407849462365,0.2146680421052631,0.13945445212765956,0.1782732156862744,0.09959735028248591,0.11461451572327039,0.16568010679611644,0.13020690265486723,0.13948793430656925,0.21539503225806444,0.0756845957446808,0.10768508421052632,0.2017203333333334,0.09076696551724145,0.16607814619883043,0.23461994630872476,0.09279150349650345,0.12270629411764707,0.14911297619047614,0.12229119298245612,0.18854355263157893,0.18274418181818175,0.11894121848739486,0.10955595569620255,0.1324299012345678,0.1696163353658536,0.15146821710526315,0.1920537916666666,0.10528916504854367,0.10672319337016581,0.14681166451612893,0.14483122543352597,0.14894859440559438,0.2294270999999998,0.08608351562500002,0.12318554154727782,0.1698611923076923,0.1630188125,0.172611019125683,0.15005127777777785,0.12765166990291252,0.0926506042780749,0.15062889261744963,0.14030976315789476,0.14868572067039096,0.24709404761904752,0.09756916875000002,0.11570703289473681,0.15526735433070865,0.12208780769230769,0.14547583098591532,0.22779097560975614,0.14722996296296292,0.14124465562913902,0.08715950555555553,0.2080048685714287,0.1620991082802547,0.11573356730769234,0.13877535398230087,0.10837729949238575,0.12314377519379842,0.18265123846153844,0.16435759685863877,0.16304122608695648,0.11965219298245616,0.11332871387283235,0.19126611111111114,0.20965827692307692,0.1530845333333333,0.19337003488372095,0.14921198113207548,0.11477308787878786,0.1273952857142857,0.20163707792207794,0.16290296491228065,0.1612608513513514,0.11855939455782306,0.11901955,0.12459190151515155,0.14942919117647063,0.1694710945945946,0.18738559868421042,0.10424963681592041,0.14153333742331287,0.11857838666666666,0.1446468554216867,0.16512931249999988,0.18230810047846882,0.09887430167597763,0.14180319662921348,0.1216831829268293,0.1565343209876543,0.17441933898305084,0.17042247191011226,0.06165158441558442,0.104194972027972,0.151919803652968,0.12673775499999995,0.18534828491620117,0.26950542105263164,0.09906368367346936,0.14358821333333338,0.12863199999999994,0.15352322471910118,0.16299094871794872,0.18218087958115192,0.143112067961165,0.13183695512820515,0.09783545555555552,0.18940383798882682,0.1604063571428572,0.1483576407766991,0.12722796396396394,0.12514271631205673,0.11310194117647057,0.14248453488372084,0.18625927218934907,0.18843732631578944,0.08852593296089381,0.1592985859872611,0.11710165048543686,0.13849910999999998,0.17938634374999993,0.1780396420454545,0.10410883582089552,0.13680225903614457,0.12892276388888887,0.12587806250000003,0.17716767346938775,0.18073114832535878,0.09187682499999998,0.14728263372093023,0.13745540298507455,0.11200966666666667,0.17150153571428567,0.18978467441860442,0.0889115740740741,0.11851915882352936,0.17377224444444442,0.16121506060606056,0.16628442105263158,0.20328404761904764,0.11801447422680413,0.11325194296577944,0.1479091772151898,0.1529690166666667,0.1779469030100334,0.14938231168831165,0.11037516438356162,0.10987639795918365,0.15739115463917522,0.13472267105263158,0.1585262948717948,0.21073513492063484,0.10382612101910828,0.126793380952381,0.13605204301075263,0.15975190697674418,0.17185229145728634,0.17185054966887414,0.1433743384615384,0.1328508881987578,0.0870934662162162,0.21112314935064935,0.16159163448275862,0.13097044525547447,0.07940609090909094,0.12171807853403142,0.1583659583333333,0.14465947368421048,0.16745488431876598,0.21422224999999998,0.10132998245614035,0.12140514492753617,0.14207854054054056,0.1306582,0.1729316685393258,0.16806565999999998,0.1180208387096774,0.11916952058823521,0.1373665135135135,0.18197113333333345,0.15941606185567006,0.1950395411764706,0.11152500709219858,0.12144984105960266,0.12825536054421774,0.17111539860139854,0.15726559999999998,0.1814567608695652,0.09819597041420118,0.1409634652777778,0.12717168253968253,0.1954112974683544,0.14447939716312053,0.16525637226277362,0.10356254430379744,0.1171331815181517,0.1621876315789473,0.1531056666666667,0.1701527810457516,0.1783190263157895,0.11573905494505489,0.12314331847133766,0.12519480999999993,0.20312762499999987,0.17142934482758623,0.14922018716577531,0.0768764461538461,0.12153639622641513,0.15732843333333327,0.10216236419753078,0.174773909090909,0.24131157746478862,0.09208432638888889,0.13247058282208596,0.13685334848484842,0.1413997692307691,0.16814129496402874,0.19672010389610387,,0.12054097949886101,,,0.16946491513761466,,0.10741880425531916,0.14205725827814558,0.1174231132075472,0.10756364705882351,0.17160293377483427,0.1815765555555555,0.10603957024793385,0.1307431476510067,0.1219288343195266,0.1382558072289156,0.19600152941176463,0.17904277777777772
